의원명,제목,언론사,링크,발행일,요약,관련보도수
안철수,용혜인 지명에 공세 높인 안철수…“지지율 앞자리 2 찍을 것”,kmib.co.kr,https://www.kmib.co.kr/article/view.asp?arcid=9000007578&cp=nv,2026-08-31,용혜인 의원 장관 지명 철회 촉구 및 정권 비판,1
정태호,안중근 의사 유해 찾기도 ‘혼자’… 국외 독립유공자 710위 유해...,segye.com,https://www.segye.com/newsView/20260830510577?OutUrl=naver,2026-08-31,국외 안장 독립유공자 묘소 보존율 저조 지적,1
김기표,"여야 지도부·법사위원, 조희대 대법원장 부친상 잇달아 조문",sedaily.com,https://www.sedaily.com/article/20085513?ref=naver,2026-08-31,조희대 대법원장 부친상 조문,1
김병기,'김병기 수사' 1년 공전 끝에 한달 내 결론…시험대 오른 경찰 수사력,fnnews.com,https://www.fnnews.com/news/202608301137329677,2026-08-31,각종 비위 의혹에 대한 경찰 수사가 1년을 앞둔 가운데 수사심의위가 한 달 내 결론을 권고함,1
박상웅,"""엄정 징계"" 공언에도…5년간 경찰 354명 소청서 '감경·취소'",kbsm.net,https://www.kbsm.net/news/view.php?idx=532062,2026-08-31,경찰 징계 감경·취소 현황 공개,1
안철수,"안철수·신상진, 성남시 분당 장애인시설 사망 사고 대책 논의…국회 법...",incheonilbo.com,https://www.incheonilbo.com/news/articleView.html?idxno=1330791,2026-08-31,성남시 분당 장애인시설 사망 사고 대책을 논의하기 위해 신상진 성남시장과 긴급 회의를 개최함,1
김종민,"충청 정치권·시민단체, 세종 행정수도 특별법 제정 한목소리",jeonmae.co.kr,https://www.jeonmae.co.kr/news/articleView.html?idxno=1288766,2026-08-31,세종 행정수도 특별법 제정 촉구,1
박형수,‘원팀’된 여야 의원들의 티키타카[소소한 복도통신],munhwa.com,https://www.munhwa.com/article/11613218?ref=naver,2026-08-31,국회의원 축구연맹 경기에서 중거리 슛 골을 성공시킴,1
윤종군,"우선구매 기념일 제정?…공공 구매비율 강제 법안은 아직[장애인, 일자...",ekn.kr,https://www.ekn.kr/web/view.php?key=20260831020208445,2026-08-31,공공 구매비율 상향 조정 개정안 발의,1
장동혁,"국힘, 李대통령 개각에 “재판취소 올인 개각…민심 역주행“",etoday.co.kr,https://www.etoday.co.kr/news/view/2619859,2026-08-31,이재명 대통령 개각 민심 역주행 비판,1
곽규택,곽규택의 '유령 면허증'… 부산시에 빚 떠넘기고 '송도선...,pennmike.com,https://www.pennmike.com/news/articleView.html?idxno=126749,2026-08-31,철도지하화 특별법 개정안 통과,1
김남희,"민주당 경찰개혁추진단, 1일 첫 회의…외부 전문가 위원 위촉",edaily.co.kr,https://www.edaily.co.kr/News/Read?newsId=03791686645552896&mediaCodeNo=257&utm_source=naver&utm_medium=referral&utm_campaign=news_syndication&utm_content=original_article,2026-08-31,민주당 경찰개혁추진단 공동단장 임명,1
김동아,법무장관 지명 김승원 법사1소위 마지막 주재…법안 심사만(종합),news1.kr,https://www.news1.kr/politics/assembly/6274861,2026-08-31,법제사법위원회 법안1소위원 보임,1
김민석,"""행정수도특별법 연내 제정하라""..정기국회 결판내자",tjb.co.kr,http://www.tjb.co.kr/sub0301/bodo/view/id/103038,2026-08-31,행정수도 특별법 연내 제정 촉구,1
김병기,국방위 출석해 의원들과 인사하는 안규백 국방부 장관,yna.co.kr,https://www.yna.co.kr/view/PYH20260831126300013?input=1196m,2026-08-31,국방위원회 전체회의 출석 및 악수,2
김준형,'이해민 의원 AI수석 발탁' 관련 발언하는 김준형 원내대표,yna.co.kr,https://www.yna.co.kr/view/PYH20260831035300013?input=1196m,2026-08-31,이해민 의원 AI수석 발탁 관련 발언,1
정성호,"부동산 민심 악화 등 6부처 개각…""대통령 인사권 vs 대법관 제청...",economytalk.kr,http://www.economytalk.kr/news/articleView.html?idxno=423833,2026-08-31,법무부 장관 후보자로 김승원 의원 지명,1
박지원,조희대 대법원장 부친상…포항서 빈소 지켜 “외부 조문 사양”,wikitree.co.kr,https://www.wikitree.co.kr/articles/1156114,2026-08-31,대법관 재제청 관련 민주당 입장 비판 언급,1
정춘생,"“이러다 다 죽어” 제주 괴담 확산…범죄율 1위, 통계 보니",hani.co.kr,https://www.hani.co.kr/arti/area/area_general/1275394.html,2026-08-31,경찰청으로부터 제주 지역 성인 실종 접수 관련 자료를 제출받음,1
김윤덕,공공기관 2차 이전 놓고 울산 정치권 격돌,ujeil.com,http://www.ujeil.com/news/articleView.html?idxno=391248,2026-08-31,공공기관 2차 이전 울산 유치 갈등,1
김영배,용혜인·김승원 엄호 나선 민주당...'겸직'엔 내부서도 쓴소리,ikbc.co.kr,https://www.ikbc.co.kr/article/view/kbc202608310075,2026-08-31,김승원 장관 임명 관련 무리한 연결 곤란 발언,1
박홍배,예결특위 합류…내년도 정부 예산안 심사 참여,newsworker.co.kr,https://www.newsworker.co.kr/news/articleView.html?idxno=501761,2026-08-31,국회 예결특위 위원 보임,1
김병주,김민석 “혁신당 연대·통합 양당 당원의사 확인해 처리”,jndn.com,http://www.jndn.com/article.php?aid=1788169774438767093,2026-08-31,전시작전통제권 환수 추진단장 임명,1
박희승,‘원팀’된 여야 의원들의 티키타카[소소한 복도통신],munhwa.com,https://www.munhwa.com/article/11613218?ref=naver,2026-08-31,국회의원 축구연맹 경기에서 득점 후 동료 의원과 세레머니를 함,1
김승원,69년 만의 대법관 재제청...조희대 없는 법사위 격돌,00news.co.kr,http://www.00news.co.kr/news/articleView.html?idxno=106219,2026-08-31,법사위 조희대 대법원장 불출석 간담회,1
복기왕,"민주 메가성장특위 가동, 새만금 로봇·수소 '메가 전북' 시험대",jeollailbo.com,http://www.jeollailbo.com/news/articleView.html?idxno=809628,2026-08-31,민주당 권역별 책임의원에 충청 담당 임명,1
김예지,"장애인 선택권 빠진 통합돌봄…“주치의 이용률 0.5%, 사실상 실패”",akomnews.com,https://www.akomnews.com/bbs/board.php?bo_table=news&wr_id=68200,2026-08-31,장애인 통합돌봄 토론회 개최,1
장동혁,"장동혁 ""좌파 잡탕 개각…李 재판 취소에 올인""",news.tvchosun.com,https://news.tvchosun.com/site/data/html_dir/2026/08/31/2026083190069.html,2026-08-31,이재명 대통령 재판 취소용 개각 비판,1
김은혜,"김은혜, 과천 경마공원 이전계획에...전면 백지화 촉구",iminju.net,http://www.iminju.net/news/articleView.html?idxno=168761,2026-08-31,과천 경마공원 이전계획 전면 백지화 촉구,1
김성회,"與 “대법관 후보, 남은 3명중 1명 재제청” 압박… 고심 깊은 조희대",donga.com,https://www.donga.com/news/Society/article/all/20260831/134572660/2,2026-08-31,조희대 대법원장의 국회 출석 거부 행태를 비판함,1
강득구,"이재영 민주연구원장, 사의 표해…김민석 대표 체제 출범 2주 만",newsgn.com,https://www.newsgn.com/news/articleView.html?idxno=570717,2026-08-31,민주연구원장 사의 관련 입장 밝혀,1
김병주,"與野, AI·드론 ‘신속 전력화’ 맞손…‘첨단전력법’ 공동발의",sedaily.com,https://www.sedaily.com/article/20085468?ref=naver,2026-08-31,국방첨단전력사업 법률안 공동발의,1
김민석,“민생·미래 개각” “공소 취소 전격전 개각”…치열한 ‘청문 정국’...,news.kbs.co.kr,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8649951&ref=A,2026-08-31,청문 정국 속 민생·실용·확장 노선을 강조함,1
김종민,첫만남이용권 '신청주의' 손본다…요건 충족하면 지급 추진,shinailbo.co.kr,https://www.shinailbo.co.kr/news/articleView.html?idxno=5056579,2026-08-31,첫만남이용권 '신청주의' 개선 개정안 공동발의,1
맹성규,"네팔 실종자 수색 난항 계속…국회 외통위, 외교부 찾아 상황 점검",idomin.com,https://www.idomin.com/news/articleView.html?idxno=2013690,2026-08-31,외통위 외교부 현장 방문 점검,1
김종민,"김종민 의원 ""행정수도특별법 연내 제정…이제 실행할 때""",gukjenews.com,https://www.gukjenews.com/news/articleView.html?idxno=3680050,2026-08-31,행정수도특별법 연내 제정 촉구,1
김성회,"'붉은사막 인핸스드' 띄운 펄어비스, 글로벌 흥행 재점화…스팀 7위",sisacast.kr,http://www.sisacast.kr/news/articleView.html?idxno=99438,2026-08-31,게임스컴 방문해 게임 체험,1
노종면,퍼니포: 李대통령 지지율 하락 속 중폭 개각… 2기 내각...,ddanzi.com,http://www.ddanzi.com/893047674,2026-08-31,미디어공공성TF 간사 내정,1
이만희,"정교유착 합수본, 이만희 구속기소·한학자 금고 260억원 압수…8개월 수...",view.asiae.co.kr,https://view.asiae.co.kr/article/2026083110013702658,2026-08-31,정교유착 합수본에 의해 구속기소,1
안철수,"""李 지지율 앞자리 2 찍을 것""…안철수, 용혜인 지명에 맹공",imaeil.com,https://www.imaeil.com/page/view/2026083109300559776,2026-08-31,용혜인 의원의 성평등가족부 장관 지명을 정권 자폭 카드라며 강하게 비판함,1
강준현,"“20년 희망고문 끝내자”…행정수도특별법 제정, 국회 결단 촉구",ekn.kr,https://www.ekn.kr/web/view.php?key=20260831021568619,2026-08-31,행정수도특별법 대표발의,1
노종면,"'국가전력망 민간참여 본격화, 공공성 훼손 우려와...",weekly.hankooki.com,https://weekly.hankooki.com/news/articleView.html?idxno=7181526,2026-08-31,지역 영화영상생태계 활성화 토론회 주최,1
박성준,장성민 “공취모 법무-대장동 국토장관만 보여…‘10월 위기’ 앞당길 ...,dt.co.kr,https://www.dt.co.kr/article/12081276?ref=naver,2026-08-31,공취모 상임대표 활동,1
채현일,"“이러다 다 죽어” 제주 괴담 확산…범죄율 1위, 통계 보니",hani.co.kr,https://www.hani.co.kr/arti/area/area_general/1275394.html,2026-08-31,경찰청으로부터 제주 지역 외국인 피의자 비율 관련 자료를 제출받음,1
김기현,4차 공판 출석하는 김기현 의원,newspim.com,https://www.newspim.com/news/view/20260831000415,2026-08-31,부정청탁 혐의 4차 공판 출석,1
문진석,천안 어린이 650명 ‘맑은 동요’로 하나 됐다,viva100.com,https://www.viva100.com/article/20260831500314,2026-08-31,천안 어린이 동요제 참석,1
김문수,민주당 추가 당직 인선…김용남 정책위 상임부의장·강신성 체육특위 위...,m-i.kr,https://www.m-i.kr/news/articleView.html?idxno=1407819,2026-08-31,전국정당추진위원회 수석부위원장 임명,1
이만희,신천지·통일교 ‘정교유착 합수본’ 수사 종료…이만희·한학자 등 32명...,chosun.com,https://www.chosun.com/national/court_law/2026/08/31/S475SC55NFF3VKYBBGF3K5XLB4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,2026-08-31,신천지·통일교 정교유착 의혹으로 재판 회부,1
최기상,8월 31일 월요일 국회,jeonmae.co.kr,https://www.jeonmae.co.kr/news/articleView.html?idxno=1288417,2026-08-31,제2의 성수동 지역 소멸 대응 토론회 주최,1
김종민,"""행정수도 세종"" 국회서 뭉친 충청권",news.mbccb.co.kr,http://news.mbccb.co.kr/home/sub.php?menukey=61&mod=view&RECEIVE_DATE=20260831&SEQUENCE=4433,2026-08-31,행정수도 특별법 입법 정당성 강조,1
박성준,"여야 지도부, 조희대 대법원장 부친상 조문",nocutnews.co.kr,https://www.nocutnews.co.kr/news/6570994?utm_source=naver&utm_medium=article&utm_campaign=20260831113110,2026-08-31,더불어민주당 수석대변인 임명,1
김영진,"민주당 경찰개혁추진단, 1일 첫 회의…외부 전문가 위원 위촉",edaily.co.kr,https://www.edaily.co.kr/News/Read?newsId=03791686645552896&mediaCodeNo=257&utm_source=naver&utm_medium=referral&utm_campaign=news_syndication&utm_content=original_article,2026-08-31,"민주당 경찰개혁추진단, 제주 실종 사건 현장 방문",1
박지원,"박지원 ""김승원, 법무장관 돼도 국민여론 떠나 공소취소 밀어붙이진 않...",newsis.com,https://www.newsis.com/view/NISX20260831_0003768913,2026-08-31,김승원 법무장관 후보자에 대한 야권의 공소취소 추진 공세를 반박함,1
박성준,"여야 지도부·법사위원, 조희대 대법원장 부친상 조문(종합)",yna.co.kr,https://www.yna.co.kr/view/AKR20260831162451001?input=1195m,2026-08-31,더불어민주당 수석대변인 임명,1
고동진,"고동진 ""국가핵심기술 유출도 간첩죄""..징역 10년 이상 추진",4th.kr,http://www.4th.kr/news/articleView.html?idxno=2117147,2026-08-31,국가핵심기술 유출 외국 간첩죄 처벌 법안 발의,1
배현진,배현진 '당원권 1년 정지' 징계무효 소송…10월 8일 첫 재판,news.tvchosun.com,https://news.tvchosun.com/site/data/html_dir/2026/08/31/2026083190099.html,2026-08-31,당원권 정지 징계무효 소송 제기,1
김재섭,"김재섭 ""용혜인 지명, 이대男과의 전쟁 선포…지지율 건지려는 계산""",weekly.chosun.com,http://weekly.chosun.com/news/articleView.html?idxno=54832,2026-08-31,용혜인 지명 '남녀 갈라치기' 정조준,1
김승원,"""실용적 인재 배치""‥""민심 역주행 개각""",imnews.imbc.com,https://imnews.imbc.com/replay/2026/nw1200/article/6848506_36967.html,2026-08-31,법무부 장관 후보자 지명,1
김영진,"""경찰청장, 외부 개방하자""…與 토론회서 나온 경찰 개혁안",edaily.co.kr,https://www.edaily.co.kr/News/Read?newsId=04119686645552896&mediaCodeNo=257&utm_source=naver&utm_medium=referral&utm_campaign=news_syndication&utm_content=original_article,2026-08-31,경찰수사 혁신 토론회 개최,1
김재원,국민의힘 최고위원회의,sisafocus.co.kr,http://www.sisafocus.co.kr/news/articleView.html?idxno=364391,2026-08-31,최고위원회의서 용혜인 후보자 비판,1
김남희,"""전세 사기는?""…법무부, 민주당 '7대범죄 전건송치'에 반대",nocutnews.co.kr,https://www.nocutnews.co.kr/news/6570577?utm_source=naver&utm_medium=article&utm_campaign=20260831120106,2026-08-31,7대 범죄 전건송치 법안 발의,1
박용갑,네팔 홍수…해외 현장 안전관리 중요성 부각,polinews.co.kr,https://www.polinews.co.kr/news/articleView.html?idxno=741755,2026-08-31,해외 건설사 사망사고 지적,1
김영배,"공소취소 문제, 당정 주요 국면마다 뇌관 부상",khan.co.kr,https://www.khan.co.kr/article/202608312104005,2026-08-31,김승원 장관 후보자 방어,1
김종민,"세종특별자치시, '행정수도 완성'... 범국민 특별법 제정 촉구",newsworker.co.kr,https://www.newsworker.co.kr/news/articleView.html?idxno=501824,2026-08-31,행정수도 특별법 연내 제정 결의,1
박주민,"더불어민주당 서울시당 ""특위 구성해 오세훈 시정 낱낱이 검증""",news.lghellovision.net,http://news.lghellovision.net/news/articleView.html?idxno=553094,2026-08-31,오세훈 시정감시특위 위원장 내정,1
문대림,빈집재생민박사업 도입 추진,jemin.com,https://www.jemin.com/news/articleView.html?idxno=842317,2026-08-31,농어촌정비법 개정안 대표발의,1
